Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
GU;Manure applied to Soils;209;Eswatini;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;348694.9272;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;370102.3696;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;361735.2568;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;372369.0539;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;76685526.66;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;70594358.54;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;67865222.63;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;65771171.76;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;23005658;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;21178307.56;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;20359566.79;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;19731351.53;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;15337105.33;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;14118871.71;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;13573044.53;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;210;Sweden;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;13154234.35;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;76640813.96;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;75988591.6;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;76034622.63;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;74823549.96;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;22992244.19;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;22796577.48;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;22810386.79;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;22447064.99;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;15328162.79;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;15197718.32;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;15206924.53;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;211;Switzerland;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;14964709.99;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;5542986.315;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;7102265.457;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;6197998.409;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;5174872.843;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;1662895.894;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;2130679.637;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;1859399.523;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;1552461.853;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;1108597.263;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;1420453.091;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;1239599.682;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;212;Syrian Arab Republic;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;1034974.569;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;24747139.75;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;34336820.5;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;45968038.19;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;53172839.19;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;7424141.926;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;10301046.15;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;13790411.46;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;15951851.76;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;4949427.95;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;208;Tajikistan;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;6867364.099;A;Aggregate, may include official, semi-official, estimated or calculated data
